requirement_course_id,resolution,corrected_matched_course_code,corrected_matched_course_name,corrected_match_status,reviewed_by,reviewed_at,note
reqcourse_d8be5ed3dfa4,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_2f5e6a467a31,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_c24a7ddcf664,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_76cb0cdc0b5e,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_da1479973cb5,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_bbc90985d657,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_a007df44522c,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_ced5567c5dc4,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_f1d50c921860,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_441bc4248419,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_80581b7c7b29,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_ac5a3cd2ec3f,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_835d60b0668d,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_098a37ae4c0b,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_3a0422af3f41,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_f9046a4f5d8e,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_2929eaa2d11a,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_b869dd40bc32,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_3e6eddd179d8,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_ac581e711886,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
